frame_path,angle
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230814_316.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224409_090.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225658_978.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230646_196.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230904_197.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225453_613.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223820_235.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224235_340.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230625_851.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230628_327.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225710_724.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231053_336.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224409_482.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230143_859.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230145_211.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225920_732.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224411_831.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225807_749.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223826_358.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230954_327.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231020_076.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223627_987.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225636_238.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230822_447.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231030_812.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230825_085.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230724_206.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230241_834.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230410_343.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224008_713.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224014_979.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225705_246.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230748_451.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225954_119.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230651_695.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231017_317.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223706_476.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225854_736.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231025_213.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230147_352.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225808_360.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230316_094.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223618_735.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224045_105.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225751_348.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230242_600.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230434_467.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230448_836.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230728_692.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230553_956.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223820_847.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230908_576.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224318_212.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225451_482.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223734_599.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224023_620.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230101_712.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223600_979.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230710_577.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225654_730.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223828_096.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230506_332.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224130_464.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223618_479.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230522_975.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231039_072.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224018_356.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231018_689.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225955_992.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225537_244.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225927_346.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230852_194.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230858_694.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225939_213.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223811_616.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230311_095.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223805_726.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225906_118.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225559_103.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225827_346.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224424_710.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224013_715.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230031_876.jpg,30
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224405_346.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230821_335.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230604_822.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223634_615.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225824_614.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225619_224.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224410_219.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225608_484.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230114_478.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224157_838.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230819_953.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223604_751.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225712_731.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231023_187.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231052_073.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225517_372.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225521_732.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231008_070.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230819_814.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225425_737.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225640_480.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223739_986.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230003_725.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223913_614.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231026_186.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223932_470.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230227_964.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223625_618.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225436_627.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230509_974.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230219_588.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225555_989.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225912_840.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223936_732.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230350_582.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230142_730.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230714_451.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231102_570.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230134_714.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224006_608.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225503_871.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224234_844.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224101_095.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231104_316.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225422_868.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230037_247.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230440_209.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230223_708.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225542_245.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223633_976.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223643_104.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224039_965.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230818_572.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225712_107.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223633_375.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225541_371.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230725_723.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225536_227.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225922_465.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224322_209.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230826_688.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225802_606.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223747_606.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230735_580.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225410_110.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223850_854.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224345_085.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224158_224.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225426_483.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225438_384.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230233_724.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224234_089.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230950_447.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225706_475.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225755_219.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224309_221.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231044_945.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225610_988.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230854_075.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224214_838.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230938_815.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230036_108.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225542_614.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230618_830.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224400_706.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231051_679.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230056_093.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225811_966.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230530_825.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224105_592.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225949_487.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230857_578.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224103_849.jpg,30
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223912_598.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230842_821.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230024_600.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225702_107.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230401_453.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225820_991.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223937_239.jpg,150
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230043_711.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224253_842.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225825_110.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225610_240.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230906_691.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224424_583.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224312_218.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231105_692.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230512_076.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224016_856.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225611_978.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225640_866.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223653_103.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230007_844.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225621_602.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223803_748.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225645_355.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230920_818.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224057_713.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224102_590.jpg,30
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230300_705.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224209_227.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224032_713.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225545_857.jpg,150
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225830_230.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230012_613.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231001_703.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223949_592.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230149_962.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230531_467.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230232_091.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225730_598.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_231046_684.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_225832_350.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224149_346.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230143_725.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230014_346.jpg,120
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_224340_576.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230354_455.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230943_203.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223811_127.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_223616_107.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230104_731.jpg,90
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230925_316.jpg,60
C:\Users\USER\Desktop\augmented_frames\cropped_image_20241214_230258_338.jpg,90
